Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_1_105,VGND,li1,55.2000,16.3200,0.000000
FILLER_1_93,VGND,li1,51.0600,16.3200,0.000000
FILLER_1_81,VGND,li1,45.5400,16.3200,0.000000
FILLER_1_69,VGND,li1,40.0200,16.3200,0.000000
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000000
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000000
FILLER_1_51,VGND,li1,29.9000,16.3200,0.000000
FILLER_1_39,VGND,li1,26.2200,16.3200,0.000000
FILLER_1_27,VGND,li1,20.7000,16.3200,0.000000
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000000
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000000
FILLER_0_181,VGND,li1,89.2400,10.8800,0.000000
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000000
FILLER_0_162,VGND,li1,81.4200,10.8800,0.000000
FILLER_0_145,VGND,li1,72.4500,10.8800,0.000000
FILLER_0_141,VGND,li1,71.3000,10.8800,0.000000
FILLER_0_137,VGND,li1,69.2300,10.8800,0.000000
FILLER_0_125,VGND,li1,65.7800,10.8800,0.000000
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000000
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000000
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000000
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000000
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000000
FILLER_0_69,VGND,li1,40.0200,10.8800,0.000000
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000000
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000000
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000000
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000000
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000000
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000000
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000000
clkload6,VGND,li1,74.0600,76.1600,0.000395
clkload5,VGND,li1,57.5000,70.7200,0.000629
clkload4,VGND,li1,72.2200,43.5200,0.000582
clkload3,VGND,li1,61.8700,43.5200,0.000520
clkload2,VGND,li1,37.4900,76.1600,0.000231
clkload1,VGND,li1,37.7200,38.0800,0.000337
clkload0,VGND,li1,25.3000,43.5200,0.000160
clkbuf_3_7__f_clk,VGND,li1,77.2800,70.7200,0.000750
clkbuf_3_6__f_clk,VGND,li1,63.0200,70.7200,0.000679
clkbuf_3_5__f_clk,VGND,li1,77.7400,43.5200,0.000614
clkbuf_3_4__f_clk,VGND,li1,63.9400,38.0800,0.000574
clkbuf_3_3__f_clk,VGND,li1,43.7000,70.7200,0.000497
clkbuf_3_2__f_clk,VGND,li1,28.0600,70.7200,0.000268
clkbuf_3_1__f_clk,VGND,li1,36.8000,32.6400,0.000205
clkbuf_3_0__f_clk,VGND,li1,25.7600,43.5200,0.000191
clkbuf_0_clk,VGND,li1,52.4400,59.8400,0.000446
dsa\[0\]._7__37,VGND,li1,72.9100,92.4800,0.000135
dsa\[0\]._6__36,VGND,li1,73.3700,87.0400,0.000235
output35,VGND,li1,7.5900,27.2000,0.000118
input34,VGND,li1,10.5800,81.6000,0.000060
input33,VGND,li1,76.3600,10.8800,0.000000
input32,VGND,li1,32.4300,92.4800,0.000074
input31,VGND,li1,28.7500,92.4800,0.000059
input30,VGND,li1,25.9900,92.4800,0.000053
input29,VGND,li1,23.2300,92.4800,0.000057
input28,VGND,li1,20.4700,92.4800,0.000064
input27,VGND,li1,17.7100,92.4800,0.000068
input26,VGND,li1,15.8700,92.4800,0.000070
input25,VGND,li1,89.0100,92.4800,0.000136
input24,VGND,li1,89.0100,92.4800,0.000136
input23,VGND,li1,11.7300,92.4800,0.000076
input22,VGND,li1,86.7100,92.4800,0.000136
input21,VGND,li1,83.9500,92.4800,0.000136
input20,VGND,li1,81.1900,92.4800,0.000136
input19,VGND,li1,78.4300,92.4800,0.000135
input18,VGND,li1,75.6700,92.4800,0.000135
input17,VGND,li1,74.2900,92.4800,0.000135
input16,VGND,li1,71.0700,92.4800,0.000135
input15,VGND,li1,67.3900,92.4800,0.000133
input14,VGND,li1,64.6300,92.4800,0.000131
input13,VGND,li1,61.8700,92.4800,0.000129
input12,VGND,li1,9.4300,92.4800,0.000076
input11,VGND,li1,59.1100,92.4800,0.000126
input10,VGND,li1,56.3500,92.4800,0.000121
input9,VGND,li1,53.5900,92.4800,0.000117
input8,VGND,li1,50.8300,92.4800,0.000114
input7,VGND,li1,48.0700,92.4800,0.000109
input6,VGND,li1,45.3100,92.4800,0.000105
input5,VGND,li1,42.5500,92.4800,0.000098
input4,VGND,li1,39.7900,92.4800,0.000091
input3,VGND,li1,37.0300,92.4800,0.000087
input2,VGND,li1,34.2700,92.4800,0.000080
input1,VGND,li1,7.5900,92.4800,0.000076
TAP_TAPCELL_ROW_30_160,VGND,li1,83.0300,92.7710,0.000136
TAP_TAPCELL_ROW_30_159,VGND,li1,70.1500,92.7710,0.000135
TAP_TAPCELL_ROW_30_158,VGND,li1,57.2700,92.7710,0.000123
TAP_TAPCELL_ROW_30_157,VGND,li1,44.3900,92.7710,0.000105
TAP_TAPCELL_ROW_30_156,VGND,li1,31.5100,92.7710,0.000068
TAP_TAPCELL_ROW_30_155,VGND,li1,18.6300,92.7710,0.000068
TAP_TAPCELL_ROW_29_154,VGND,li1,83.0300,92.1880,0.000136
TAP_TAPCELL_ROW_29_153,VGND,li1,57.2700,92.1880,0.000123
TAP_TAPCELL_ROW_29_152,VGND,li1,31.5100,92.1880,0.000068
TAP_TAPCELL_ROW_28_151,VGND,li1,70.1500,87.3310,0.000232
TAP_TAPCELL_ROW_28_150,VGND,li1,44.3900,87.3310,0.000162
TAP_TAPCELL_ROW_28_149,VGND,li1,18.6300,87.3310,0.000074
TAP_TAPCELL_ROW_27_148,VGND,li1,83.0300,86.7480,0.000241
TAP_TAPCELL_ROW_27_147,VGND,li1,57.2700,86.7480,0.000214
TAP_TAPCELL_ROW_27_146,VGND,li1,31.5100,86.7480,0.000108
TAP_TAPCELL_ROW_26_145,VGND,li1,70.1500,81.8910,0.000108
TAP_TAPCELL_ROW_26_144,VGND,li1,44.3900,81.8910,0.000087
TAP_TAPCELL_ROW_26_143,VGND,li1,18.6300,81.8910,0.000054
TAP_TAPCELL_ROW_25_142,VGND,li1,83.0300,81.3080,0.000113
TAP_TAPCELL_ROW_25_141,VGND,li1,57.2700,81.3080,0.000098
TAP_TAPCELL_ROW_25_140,VGND,li1,31.5100,81.3080,0.000065
TAP_TAPCELL_ROW_24_139,VGND,li1,70.1500,76.4510,0.000383
TAP_TAPCELL_ROW_24_138,VGND,li1,44.3900,76.4510,0.000273
TAP_TAPCELL_ROW_24_137,VGND,li1,18.6300,76.4510,0.000130
TAP_TAPCELL_ROW_23_136,VGND,li1,83.0300,75.8680,0.000401
TAP_TAPCELL_ROW_23_135,VGND,li1,57.2700,75.8680,0.000337
TAP_TAPCELL_ROW_23_134,VGND,li1,31.5100,75.8680,0.000171
TAP_TAPCELL_ROW_22_133,VGND,li1,70.1500,71.0110,0.000712
TAP_TAPCELL_ROW_22_132,VGND,li1,44.3900,71.0110,0.000497
TAP_TAPCELL_ROW_22_131,VGND,li1,18.6300,71.0110,0.000224
TAP_TAPCELL_ROW_21_130,VGND,li1,83.0300,70.4280,0.000752
TAP_TAPCELL_ROW_21_129,VGND,li1,57.2700,70.4280,0.000629
TAP_TAPCELL_ROW_21_128,VGND,li1,31.5100,70.4280,0.000313
TAP_TAPCELL_ROW_20_127,VGND,li1,70.1500,65.5710,0.000205
TAP_TAPCELL_ROW_20_126,VGND,li1,44.3900,65.5710,0.000158
TAP_TAPCELL_ROW_20_125,VGND,li1,18.6300,65.5710,0.000080
TAP_TAPCELL_ROW_19_124,VGND,li1,83.0300,64.9880,0.000210
TAP_TAPCELL_ROW_19_123,VGND,li1,57.2700,64.9880,0.000188
TAP_TAPCELL_ROW_19_122,VGND,li1,31.5100,64.9880,0.000099
TAP_TAPCELL_ROW_18_121,VGND,li1,70.1500,60.1310,0.000499
TAP_TAPCELL_ROW_18_120,VGND,li1,44.3900,60.1310,0.000369
TAP_TAPCELL_ROW_18_119,VGND,li1,18.6300,60.1310,0.000149
TAP_TAPCELL_ROW_17_118,VGND,li1,83.0300,59.5480,0.000516
TAP_TAPCELL_ROW_17_117,VGND,li1,57.2700,59.5480,0.000464
TAP_TAPCELL_ROW_17_116,VGND,li1,31.5100,59.5480,0.000225
TAP_TAPCELL_ROW_16_115,VGND,li1,70.1500,54.6910,0.000195
TAP_TAPCELL_ROW_16_114,VGND,li1,44.3900,54.6910,0.000128
TAP_TAPCELL_ROW_16_113,VGND,li1,18.6300,54.6910,0.000060
TAP_TAPCELL_ROW_15_112,VGND,li1,83.0300,54.1080,0.000203
TAP_TAPCELL_ROW_15_111,VGND,li1,57.2700,54.1080,0.000174
TAP_TAPCELL_ROW_15_110,VGND,li1,31.5100,54.1080,0.000080
TAP_TAPCELL_ROW_14_109,VGND,li1,70.1500,49.2510,0.000224
TAP_TAPCELL_ROW_14_108,VGND,li1,44.3900,49.2510,0.000161
TAP_TAPCELL_ROW_14_107,VGND,li1,18.6300,49.2510,0.000091
TAP_TAPCELL_ROW_13_106,VGND,li1,83.0300,48.6680,0.000229
TAP_TAPCELL_ROW_13_105,VGND,li1,57.2700,48.6680,0.000198
TAP_TAPCELL_ROW_13_104,VGND,li1,31.5100,48.6680,0.000105
TAP_TAPCELL_ROW_12_103,VGND,li1,70.1500,43.8110,0.000560
TAP_TAPCELL_ROW_12_102,VGND,li1,44.3900,43.8110,0.000366
TAP_TAPCELL_ROW_12_101,VGND,li1,18.6300,43.8110,0.000163
TAP_TAPCELL_ROW_11_100,VGND,li1,83.0300,43.2280,0.000622
TAP_TAPCELL_ROW_11_99,VGND,li1,57.2700,43.2280,0.000484
TAP_TAPCELL_ROW_11_98,VGND,li1,31.5100,43.2280,0.000244
TAP_TAPCELL_ROW_10_97,VGND,li1,70.1500,38.3710,0.000587
TAP_TAPCELL_ROW_10_96,VGND,li1,44.3900,38.3710,0.000408
TAP_TAPCELL_ROW_10_95,VGND,li1,18.6300,38.3710,0.000170
TAP_TAPCELL_ROW_9_94,VGND,li1,83.0300,37.7880,0.000607
TAP_TAPCELL_ROW_9_93,VGND,li1,57.2700,37.7880,0.000521
TAP_TAPCELL_ROW_9_92,VGND,li1,31.5100,37.7880,0.000246
TAP_TAPCELL_ROW_8_91,VGND,li1,70.1500,32.9310,0.000292
TAP_TAPCELL_ROW_8_90,VGND,li1,44.3900,32.9310,0.000230
TAP_TAPCELL_ROW_8_89,VGND,li1,18.6300,32.9310,0.000124
TAP_TAPCELL_ROW_7_88,VGND,li1,83.0300,32.3480,0.000298
TAP_TAPCELL_ROW_7_87,VGND,li1,57.2700,32.3480,0.000278
TAP_TAPCELL_ROW_7_86,VGND,li1,31.5100,32.3480,0.000164
TAP_TAPCELL_ROW_6_85,VGND,li1,70.1500,27.4910,0.000351
TAP_TAPCELL_ROW_6_84,VGND,li1,44.3900,27.4910,0.000230
TAP_TAPCELL_ROW_6_83,VGND,li1,18.6300,27.4910,0.000113
TAP_TAPCELL_ROW_5_82,VGND,li1,83.0300,26.9080,0.000378
TAP_TAPCELL_ROW_5_81,VGND,li1,57.2700,26.9080,0.000302
TAP_TAPCELL_ROW_5_80,VGND,li1,31.5100,26.9080,0.000158
TAP_TAPCELL_ROW_4_79,VGND,li1,70.1500,22.0510,0.000164
TAP_TAPCELL_ROW_4_78,VGND,li1,44.3900,22.0510,0.000107
TAP_TAPCELL_ROW_4_77,VGND,li1,18.6300,22.0510,0.000052
TAP_TAPCELL_ROW_3_76,VGND,li1,83.0300,21.4680,0.000181
TAP_TAPCELL_ROW_3_75,VGND,li1,57.2700,21.4680,0.000141
TAP_TAPCELL_ROW_3_74,VGND,li1,31.5100,21.4680,0.000062
TAP_TAPCELL_ROW_2_73,VGND,li1,70.1500,16.6110,0.000000
TAP_TAPCELL_ROW_2_72,VGND,li1,44.3900,16.6110,0.000000
TAP_TAPCELL_ROW_2_71,VGND,li1,18.6300,16.6110,0.000000
TAP_TAPCELL_ROW_1_70,VGND,li1,83.0300,16.0280,0.000000
TAP_TAPCELL_ROW_1_69,VGND,li1,57.2700,16.0280,0.000000
TAP_TAPCELL_ROW_1_68,VGND,li1,31.5100,16.0280,0.000000
TAP_TAPCELL_ROW_0_67,VGND,li1,83.0300,11.1710,0.000000
TAP_TAPCELL_ROW_0_66,VGND,li1,70.1500,11.1710,0.000000
TAP_TAPCELL_ROW_0_65,VGND,li1,57.2700,11.1710,0.000000
TAP_TAPCELL_ROW_0_64,VGND,li1,44.3900,11.1710,0.000000
TAP_TAPCELL_ROW_0_63,VGND,li1,31.5100,11.1710,0.000000
TAP_TAPCELL_ROW_0_62,VGND,li1,18.6300,11.1710,0.000000
PHY_EDGE_ROW_30_Left_61,VGND,li1,6.2100,92.4800,0.000076
PHY_EDGE_ROW_29_Left_60,VGND,li1,6.2100,92.4800,0.000076
PHY_EDGE_ROW_28_Left_59,VGND,li1,6.2100,87.0400,0.000076
PHY_EDGE_ROW_27_Left_58,VGND,li1,6.2100,87.0400,0.000076
PHY_EDGE_ROW_26_Left_57,VGND,li1,6.2100,81.6000,0.000060
PHY_EDGE_ROW_25_Left_56,VGND,li1,6.2100,81.6000,0.000060
PHY_EDGE_ROW_24_Left_55,VGND,li1,6.2100,76.1600,0.000138
PHY_EDGE_ROW_23_Left_54,VGND,li1,6.2100,76.1600,0.000138
PHY_EDGE_ROW_22_Left_53,VGND,li1,6.2100,70.7200,0.000229
PHY_EDGE_ROW_21_Left_52,VGND,li1,6.2100,70.7200,0.000229
PHY_EDGE_ROW_20_Left_51,VGND,li1,6.2100,65.2800,0.000083
PHY_EDGE_ROW_19_Left_50,VGND,li1,6.2100,65.2800,0.000083
PHY_EDGE_ROW_18_Left_49,VGND,li1,6.2100,59.8400,0.000158
PHY_EDGE_ROW_17_Left_48,VGND,li1,6.2100,59.8400,0.000158
PHY_EDGE_ROW_16_Left_47,VGND,li1,6.2100,54.4000,0.000062
PHY_EDGE_ROW_15_Left_46,VGND,li1,6.2100,54.4000,0.000062
PHY_EDGE_ROW_14_Left_45,VGND,li1,6.2100,48.9600,0.000098
PHY_EDGE_ROW_13_Left_44,VGND,li1,6.2100,48.9600,0.000098
PHY_EDGE_ROW_12_Left_43,VGND,li1,6.2100,43.5200,0.000165
PHY_EDGE_ROW_11_Left_42,VGND,li1,6.2100,43.5200,0.000165
PHY_EDGE_ROW_10_Left_41,VGND,li1,6.2100,38.0800,0.000177
PHY_EDGE_ROW_9_Left_40,VGND,li1,6.2100,38.0800,0.000177
PHY_EDGE_ROW_8_Left_39,VGND,li1,6.2100,32.6400,0.000132
PHY_EDGE_ROW_7_Left_38,VGND,li1,6.2100,32.6400,0.000132
PHY_EDGE_ROW_6_Left_37,VGND,li1,6.2100,27.2000,0.000118
PHY_EDGE_ROW_5_Left_36,VGND,li1,6.2100,27.2000,0.000118
PHY_EDGE_ROW_4_Left_35,VGND,li1,6.2100,21.7600,0.000052
PHY_EDGE_ROW_3_Left_34,VGND,li1,6.2100,21.7600,0.000052
PHY_EDGE_ROW_2_Left_33,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_1_Left_32,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_0_Left_31,VGND,li1,6.2100,10.8800,0.000000
PHY_EDGE_ROW_30_Right_30,VGND,li1,90.3900,92.4800,0.000136
PHY_EDGE_ROW_29_Right_29,VGND,li1,90.3900,92.4800,0.000136
PHY_EDGE_ROW_28_Right_28,VGND,li1,90.3900,87.0400,0.000242
PHY_EDGE_ROW_27_Right_27,VGND,li1,90.3900,87.0400,0.000242
PHY_EDGE_ROW_26_Right_26,VGND,li1,90.3900,81.6000,0.000113
PHY_EDGE_ROW_25_Right_25,VGND,li1,90.3900,81.6000,0.000113
PHY_EDGE_ROW_24_Right_24,VGND,li1,90.3900,76.1600,0.000403
PHY_EDGE_ROW_23_Right_23,VGND,li1,90.3900,76.1600,0.000403
PHY_EDGE_ROW_22_Right_22,VGND,li1,90.3900,70.7200,0.000752
PHY_EDGE_ROW_21_Right_21,VGND,li1,90.3900,70.7200,0.000752
PHY_EDGE_ROW_20_Right_20,VGND,li1,90.3900,65.2800,0.000210
PHY_EDGE_ROW_19_Right_19,VGND,li1,90.3900,65.2800,0.000210
PHY_EDGE_ROW_18_Right_18,VGND,li1,90.3900,59.8400,0.000517
PHY_EDGE_ROW_17_Right_17,VGND,li1,90.3900,59.8400,0.000517
PHY_EDGE_ROW_16_Right_16,VGND,li1,90.3900,54.4000,0.000204
PHY_EDGE_ROW_15_Right_15,VGND,li1,90.3900,54.4000,0.000204
PHY_EDGE_ROW_14_Right_14,VGND,li1,90.3900,48.9600,0.000229
PHY_EDGE_ROW_13_Right_13,VGND,li1,90.3900,48.9600,0.000229
PHY_EDGE_ROW_12_Right_12,VGND,li1,90.3900,43.5200,0.000625
PHY_EDGE_ROW_11_Right_11,VGND,li1,90.3900,43.5200,0.000625
PHY_EDGE_ROW_10_Right_10,VGND,li1,90.3900,38.0800,0.000610
PHY_EDGE_ROW_9_Right_9,VGND,li1,90.3900,38.0800,0.000610
PHY_EDGE_ROW_8_Right_8,VGND,li1,90.3900,32.6400,0.000298
PHY_EDGE_ROW_7_Right_7,VGND,li1,90.3900,32.6400,0.000298
PHY_EDGE_ROW_6_Right_6,VGND,li1,90.3900,27.2000,0.000381
PHY_EDGE_ROW_5_Right_5,VGND,li1,90.3900,27.2000,0.000381
PHY_EDGE_ROW_4_Right_4,VGND,li1,90.3900,21.7600,0.000184
PHY_EDGE_ROW_3_Right_3,VGND,li1,90.3900,21.7600,0.000184
PHY_EDGE_ROW_2_Right_2,VGND,li1,90.3900,16.3200,0.000000
PHY_EDGE_ROW_1_Right_1,VGND,li1,90.3900,16.3200,0.000000
PHY_EDGE_ROW_0_Right_0,VGND,li1,90.3900,10.8800,0.000000
dsa\[9\]._9_,VGND,li1,74.9800,59.8400,0.000510
dsa\[9\]._8_,VGND,li1,60.2600,54.4000,0.000182
dsa\[9\]._7_,VGND,li1,66.7000,54.4000,0.000191
dsa\[9\]._6_,VGND,li1,71.9900,54.4000,0.000198
dsa\[9\]._5_,VGND,li1,69.2300,54.4000,0.000195
dsa\[9\]._4_,VGND,li1,65.3200,54.4000,0.000191
dsa\[9\]._3_,VGND,li1,65.7800,59.8400,0.000488
dsa\[8\]._9_,VGND,li1,65.7800,48.9600,0.000219
dsa\[8\]._8_,VGND,li1,61.1800,38.0800,0.000557
dsa\[8\]._7_,VGND,li1,62.5600,32.6400,0.000287
dsa\[8\]._6_,VGND,li1,62.3300,43.5200,0.000520
dsa\[8\]._5_,VGND,li1,65.0900,43.5200,0.000539
dsa\[8\]._4_,VGND,li1,67.1600,38.0800,0.000582
dsa\[8\]._3_,VGND,li1,66.7000,32.6400,0.000291
dsa\[7\]._9_,VGND,li1,61.1800,32.6400,0.000285
dsa\[7\]._8_,VGND,li1,61.6400,21.7600,0.000149
dsa\[7\]._7_,VGND,li1,62.5600,27.2000,0.000328
dsa\[7\]._6_,VGND,li1,62.7900,27.2000,0.000328
dsa\[7\]._5_,VGND,li1,65.0900,27.2000,0.000335
dsa\[7\]._4_,VGND,li1,66.2400,27.2000,0.000335
dsa\[7\]._3_,VGND,li1,68.5400,27.2000,0.000344
dsa\[6\]._9_,VGND,li1,85.1000,21.7600,0.000184
dsa\[6\]._8_,VGND,li1,74.0600,27.2000,0.000364
dsa\[6\]._7_,VGND,li1,74.9800,21.7600,0.000172
dsa\[6\]._6_,VGND,li1,80.2700,27.2000,0.000374
dsa\[6\]._5_,VGND,li1,78.8900,27.2000,0.000374
dsa\[6\]._4_,VGND,li1,76.8200,27.2000,0.000370
dsa\[6\]._3_,VGND,li1,77.7400,21.7600,0.000174
dsa\[5\]._9_,VGND,li1,85.1000,27.2000,0.000381
dsa\[5\]._8_,VGND,li1,73.1400,38.0800,0.000595
dsa\[5\]._7_,VGND,li1,79.5800,38.0800,0.000602
dsa\[5\]._6_,VGND,li1,79.3500,32.6400,0.000298
dsa\[5\]._5_,VGND,li1,77.9700,38.0800,0.000602
dsa\[5\]._4_,VGND,li1,76.3600,32.6400,0.000298
dsa\[5\]._3_,VGND,li1,76.3600,38.0800,0.000598
dsa\[4\]._9_,VGND,li1,85.1000,38.0800,0.000610
dsa\[4\]._8_,VGND,li1,74.9800,48.9600,0.000229
dsa\[4\]._7_,VGND,li1,75.9000,43.5200,0.000604
dsa\[4\]._6_,VGND,li1,84.8700,43.5200,0.000625
dsa\[4\]._5_,VGND,li1,78.4300,43.5200,0.000614
dsa\[4\]._4_,VGND,li1,80.9600,48.9600,0.000229
dsa\[4\]._3_,VGND,li1,77.2800,48.9600,0.000229
dsa\[3\]._9_,VGND,li1,85.1000,43.5200,0.000625
dsa\[3\]._8_,VGND,li1,77.7400,59.8400,0.000514
dsa\[3\]._7_,VGND,li1,85.1000,59.8400,0.000517
dsa\[3\]._6_,VGND,li1,85.3300,54.4000,0.000204
dsa\[3\]._5_,VGND,li1,87.6300,54.4000,0.000204
dsa\[3\]._4_,VGND,li1,88.3200,59.8400,0.000517
dsa\[3\]._3_,VGND,li1,82.8000,54.4000,0.000203
dsa\[31\]._9_,VGND,li1,18.8600,21.7600,0.000052
dsa\[31\]._8_,VGND,li1,11.5000,32.6400,0.000132
dsa\[31\]._7_,VGND,li1,12.4200,27.2000,0.000118
dsa\[31\]._6_,VGND,li1,14.0300,27.2000,0.000118
dsa\[31\]._5_,VGND,li1,14.9500,27.2000,0.000115
dsa\[31\]._4_,VGND,li1,17.4800,32.6400,0.000127
dsa\[31\]._3_,VGND,li1,13.8000,32.6400,0.000130
dsa\[30\]._9_,VGND,li1,23.4600,32.6400,0.000119
dsa\[30\]._8_,VGND,li1,11.5000,38.0800,0.000177
dsa\[30\]._7_,VGND,li1,15.1800,43.5200,0.000164
dsa\[30\]._6_,VGND,li1,20.4700,38.0800,0.000167
dsa\[30\]._5_,VGND,li1,16.7900,38.0800,0.000173
dsa\[30\]._4_,VGND,li1,18.4000,43.5200,0.000163
dsa\[30\]._3_,VGND,li1,12.4200,43.5200,0.000165
dsa\[2\]._9_,VGND,li1,85.1000,59.8400,0.000517
dsa\[2\]._8_,VGND,li1,75.4400,65.2800,0.000209
dsa\[2\]._7_,VGND,li1,80.0400,70.7200,0.000751
dsa\[2\]._6_,VGND,li1,84.8700,70.7200,0.000752
dsa\[2\]._5_,VGND,li1,81.1900,65.2800,0.000210
dsa\[2\]._4_,VGND,li1,83.2600,70.7200,0.000752
dsa\[2\]._3_,VGND,li1,85.5600,70.7200,0.000752
dsa\[29\]._9_,VGND,li1,25.7600,48.9600,0.000078
dsa\[29\]._8_,VGND,li1,11.5000,48.9600,0.000098
dsa\[29\]._7_,VGND,li1,15.6400,48.9600,0.000094
dsa\[29\]._6_,VGND,li1,19.5500,48.9600,0.000088
dsa\[29\]._5_,VGND,li1,19.5500,48.9600,0.000088
dsa\[29\]._4_,VGND,li1,14.7200,54.4000,0.000061
dsa\[29\]._3_,VGND,li1,17.0200,48.9600,0.000094
dsa\[28\]._9_,VGND,li1,24.8400,54.4000,0.000055
dsa\[28\]._8_,VGND,li1,11.5000,59.8400,0.000158
dsa\[28\]._7_,VGND,li1,13.3400,54.4000,0.000062
dsa\[28\]._6_,VGND,li1,19.0900,59.8400,0.000149
dsa\[28\]._5_,VGND,li1,16.7900,59.8400,0.000152
dsa\[28\]._4_,VGND,li1,13.8000,59.8400,0.000156
dsa\[28\]._3_,VGND,li1,16.1000,54.4000,0.000061
dsa\[27\]._9_,VGND,li1,21.6200,65.2800,0.000078
dsa\[27\]._8_,VGND,li1,11.5000,70.7200,0.000229
dsa\[27\]._7_,VGND,li1,11.5000,65.2800,0.000083
dsa\[27\]._6_,VGND,li1,17.7100,70.7200,0.000224
dsa\[27\]._5_,VGND,li1,16.7900,65.2800,0.000081
dsa\[27\]._4_,VGND,li1,14.7200,65.2800,0.000083
dsa\[27\]._3_,VGND,li1,15.1800,70.7200,0.000226
dsa\[26\]._9_,VGND,li1,11.5000,76.1600,0.000138
dsa\[26\]._8_,VGND,li1,11.5000,92.4800,0.000076
dsa\[26\]._7_,VGND,li1,11.0400,87.0400,0.000076
dsa\[26\]._6_,VGND,li1,10.3500,81.6000,0.000060
dsa\[26\]._5_,VGND,li1,15.8700,87.0400,0.000075
dsa\[26\]._4_,VGND,li1,13.8000,92.4800,0.000073
dsa\[26\]._3_,VGND,li1,14.2600,87.0400,0.000076
dsa\[25\]._9_,VGND,li1,17.4800,81.6000,0.000058
dsa\[25\]._8_,VGND,li1,20.7000,92.4800,0.000064
dsa\[25\]._7_,VGND,li1,22.0800,87.0400,0.000072
dsa\[25\]._6_,VGND,li1,23.6900,81.6000,0.000046
dsa\[25\]._5_,VGND,li1,25.5300,87.0400,0.000070
dsa\[25\]._4_,VGND,li1,25.3000,87.0400,0.000070
dsa\[25\]._3_,VGND,li1,23.9200,87.0400,0.000070
dsa\[24\]._9_,VGND,li1,39.5600,81.6000,0.000083
dsa\[24\]._8_,VGND,li1,31.7400,87.0400,0.000108
dsa\[24\]._7_,VGND,li1,33.5800,87.0400,0.000122
dsa\[24\]._6_,VGND,li1,33.3500,81.6000,0.000070
dsa\[24\]._5_,VGND,li1,36.1100,87.0400,0.000134
dsa\[24\]._4_,VGND,li1,34.5000,92.4800,0.000080
dsa\[24\]._3_,VGND,li1,36.8000,92.4800,0.000087
dsa\[23\]._9_,VGND,li1,35.4200,76.1600,0.000215
dsa\[23\]._8_,VGND,li1,21.6200,76.1600,0.000126
dsa\[23\]._7_,VGND,li1,28.0600,76.1600,0.000148
dsa\[23\]._6_,VGND,li1,33.3500,76.1600,0.000197
dsa\[23\]._5_,VGND,li1,30.5900,76.1600,0.000171
dsa\[23\]._4_,VGND,li1,26.6800,70.7200,0.000211
dsa\[23\]._3_,VGND,li1,26.6800,76.1600,0.000119
dsa\[22\]._9_,VGND,li1,39.5600,70.7200,0.000440
dsa\[22\]._8_,VGND,li1,28.0600,65.2800,0.000085
dsa\[22\]._7_,VGND,li1,33.5800,65.2800,0.000112
dsa\[22\]._6_,VGND,li1,35.1900,65.2800,0.000122
dsa\[22\]._5_,VGND,li1,35.1900,70.7200,0.000376
dsa\[22\]._4_,VGND,li1,33.1200,70.7200,0.000345
dsa\[22\]._3_,VGND,li1,37.7200,65.2800,0.000133
dsa\[21\]._9_,VGND,li1,42.7800,65.2800,0.000149
dsa\[21\]._8_,VGND,li1,29.9000,54.4000,0.000080
dsa\[21\]._7_,VGND,li1,36.3400,54.4000,0.000105
dsa\[21\]._6_,VGND,li1,37.0300,59.8400,0.000298
dsa\[21\]._5_,VGND,li1,40.7100,54.4000,0.000115
dsa\[21\]._4_,VGND,li1,34.0400,59.8400,0.000255
dsa\[21\]._3_,VGND,li1,33.1200,59.8400,0.000255
dsa\[20\]._9_,VGND,li1,34.9600,43.5200,0.000282
dsa\[20\]._8_,VGND,li1,27.6000,32.6400,0.000134
dsa\[20\]._7_,VGND,li1,29.9000,38.0800,0.000246
dsa\[20\]._6_,VGND,li1,28.7500,43.5200,0.000223
dsa\[20\]._5_,VGND,li1,27.3700,38.0800,0.000194
dsa\[20\]._4_,VGND,li1,34.0400,38.0800,0.000305
dsa\[20\]._3_,VGND,li1,36.3400,38.0800,0.000337
dsa\[1\]._9_,VGND,li1,85.1000,76.1600,0.000403
dsa\[1\]._8_,VGND,li1,83.7200,87.0400,0.000241
dsa\[1\]._7_,VGND,li1,85.1000,87.0400,0.000242
